page,Company Name,Address
11185.0,Toy 'r' Us,"Jln Queensbay Mall,
, Batu Maung, Pulau Pinang"
11185.0,Q Biz,"Jln Queensbay Mall,
, Batu Maung, Pulau Pinang"
11185.0,Hearing Partners,"Jln Queensbay Mall,
, Batu Maung, Pulau Pinang"
11185.0,Berkath Money Changers Sdn Bhd,"Jln Queensbay Mall,
, Batu Maung, Pulau Pinang"
11185.0,Monocle Optique,"Jln Queensbay Mall,
, Batu Maung, Pulau Pinang"
11152.0,Sk Sura,"Jln Sekolah Sura,
, Dungun, Terengganu"
11152.0,Taman Perumahan K/tangan Kastam,"Jln Perumahan Kastam,
, Cukai, Terengganu"
11152.0,Shell Jalan Kota Bharu,"126 Jalan Kota Bharu,
, Kuala Terengganu, Terengganu"
11152.0,Pos Malaysia Seberang Takir,"JKR 515, Jalan Fikri, Seberang Takir
, Kuala Terengganu, Terengganu"
11152.0,Balai Polis Seberang Takir,"252 Jln Penghulu Muda,
, Kuala Terengganu, Terengganu"
11152.0,Taman Sri Putri Bukit Besar,"Jln Taman Sinar Purnama,
, Kuala Terengganu, Terengganu"
11152.0,Bukit Besar Mosque,"4119 Jln Pasir Panjang,
, Kuala Terengganu, Terengganu"
11152.0,Intan Medical Centre,"1 Jln Kota Bharu,
, Kuala Terengganu, Terengganu"
11152.0,Pos Malaysia Pasar Besar Klang,"Tingkat Bawah, Kompleks Pasar Besar,
, Klang, Selangor"
11152.0,Smk Manir,"SMKM Jln Zakaria,
, Kuala Terengganu, Terengganu"
11152.0,Sk Darat Batu Rakit,"Jln Sekolah,
, Kuala Terengganu, Terengganu"
11152.0,Lembabga Tembakau Negara Cawangan Besut,"11 Jln Kampung Tembila-kampung Raja,
, Kampung Raja, Terengganu"
11104.0,Pizza Hut Kluang Mall 2,"Lot G-12, Ground Floor,, Jalan Rambutan,
, Kluang, Johor"
11104.0,Balai Polis Pohon Tanjung,"1789 Jln Kampung Banggol Che Dol,
, Pasir Mas, Kelantan"
11104.0,Caltex Lorong Merbuk,"2409 Lorong Merbuk,
, Kuala Terengganu, Terengganu"
11104.0,Buddist Church,"1 Jln 14 Ajil-durian Burung,
, Bukit Payong, Terengganu"
11104.0,Hawker Centre,"1 Jln Perupuk-bachok,
, Kota Bharu, Kelantan"
11104.0,Kampung Jelang,"Jln Kok Lanas-selising,
, Ketereh, Kelantan"
11104.0,Klinik Kesihatan Cherang Ruku,"JKR205 Jln Kampung Ketek Buloh,
, Kuala Besut, Terengganu"
11104.0,Agriculture Complex,"819 Jln Agromart,
, Kuala Terengganu, Terengganu"
11104.0,Perpustakaan Awam Negeri Terengganu,"Jln Kemajuan,
, Kuala Terengganu, Terengganu"
11104.0,Kasa Mosque,"1545 Jln Pasir Mas-pasir Pekan,
, Pasir Mas, Kelantan"
11104.0,Pos Malaysia Pasir Mas,"JKR 411, Jalan Pejabat Jajahan,
, Pasir Mas, Kelantan"
11104.0,Balai Polis Kok Lanas,"640 Jln Machang-ketereh,
, Ketereh, Kelantan"
11126.0,Mosque Kg Temalir,"1 Jln Kampung Temalir,
, Kuala Krai, Kelantan"
11126.0,Caltex Jalan Semerak,"5681 Jalan Semerak,
, Cherang Ruku, Kelantan"
11126.0,Pantai Dalam Rhu,"Jln Tok Bali,
, Bachok, Kelantan"
11126.0,Kampong Kasong,"Jln Paloh,
, Gua Musang, Kelantan"
11126.0,Bus Ekspress Station,"1 Jln Taman Hiburan,
, Tanah Merah, Kelantan"
11126.0,Gerai Makan Arus,"1 Jln D25,
, Pasir Mas, Kelantan"
11126.0,Gerai Makan Yah Yim,"1 Jln D25,
, Pasir Mas, Kelantan"
11126.0,Mui Restaurant,"3181 Jln Tengku Zainal Abidin,
, Kuala Krai, Kelantan"
11126.0,Gerai Makan M.p.p.p.,"1 Jln Limbungan,
, Pasir Puteh, Kelantan"
11126.0,Shell Jalan Melor-Ketereh,"62 Jalan Melor-Ketereh,
, Ketereh, Kelantan"
11126.0,Caltex Jalan Kuala Krai,"214 Jalan Kuala Krai,
, Kota Bharu, Kelantan"
11126.0,Exchange Telekom,"1 Jln Melor-ketereh,
, Ketereh, Kelantan"
11191.0,Boost Juice Bars,"Jln Queensbay Mall,
, Batu Maung, Pulau Pinang"
11191.0,Ding Tea,"Jln Queensbay Mall,
, Batu Maung, Pulau Pinang"
11191.0,Famous Amos,"Jln Queensbay Mall,
, Batu Maung, Pulau Pinang"
11191.0,Chloe,"Jln Queensbay Mall,
, Batu Maung, Pulau Pinang"
11191.0,Clam Kidz,"Jln Queensbay Mall,
, Batu Maung, Pulau Pinang"
11191.0,Shoe Point,"Jln Queensbay Mall,
, Batu Maung, Pulau Pinang"
11191.0,Te Chi Chi,"Jln Queensbay Mall,
, Batu Maung, Pulau Pinang"
11191.0,Tiamo,"Jln Queensbay Mall,
, Batu Maung, Pulau Pinang"
11191.0,Adidas,"Jln Queensbay Mall,
, Batu Maung, Pulau Pinang"
11191.0,Mom's Care,"Jln Queensbay Mall,
, Batu Maung, Pulau Pinang"
11191.0,Renew,"Jln Queensbay Mall,
, Batu Maung, Pulau Pinang"
11191.0,Austin Chase,"Jln Queensbay Mall,
, Batu Maung, Pulau Pinang"
11198.0,Moshion United Enterprise,"Jln Queensbay Mall,
, Batu Maung, Pulau Pinang"
11198.0,Kiwiberry (M) Sdn Bhd,"Jln Queensbay Mall,
, Batu Maung, Pulau Pinang"
11198.0,Hui Lau Shan (Malaysia) Sdn Bhd,"Jln Queensbay Mall,
, Batu Maung, Pulau Pinang"
11198.0,Tawakkal Gems Sdn Bhd,"Jln Queensbay Mall,
, Batu Maung, Pulau Pinang"
11198.0,Tip Top Time Sdh Bhd,"Jln Queensbay Mall,
, Batu Maung, Pulau Pinang"
11198.0,Vinstella,"Jln Queensbay Mall,
, Batu Maung, Pulau Pinang"
11198.0,Vip Shop,"Jln Queensbay Mall,
, Batu Maung, Pulau Pinang"
11198.0,Watch Corner,"Jln Queensbay Mall,
, Batu Maung, Pulau Pinang"
11198.0,Winter Warmers Coffee & Tea House,"Jln Queensbay Mall,
, Batu Maung, Pulau Pinang"
11198.0,Edwin,"Jln Queensbay Mall,
, Batu Maung, Pulau Pinang"
11198.0,Esprit,"Jln Queensbay Mall,
, Batu Maung, Pulau Pinang"
11198.0,Fos,"Jln Queensbay Mall,
, Batu Maung, Pulau Pinang"
11109.0,Balai Polis Chukai,"1786 Jln Padang,
, Cukai, Terengganu"
11109.0,Plaza Restaurant,"4476 Jln Jertih-pasir Puteh,
, Jerteh, Terengganu"
11109.0,Pos Malaysia Gong Kapas,"JKR 516, Jalan Sultan Mohamad,
, Kuala Terengganu, Terengganu"
11109.0,Kaw Perindustrian Gua Musang,"Jln Perindustrian,
, Gua Musang, Kelantan"
11109.0,Caltex Jalan Dato Omar,"Jalan Dato Omar,
, Cukai, Terengganu"
11109.0,Balai Polis Bukit Besi,"1 Jln Permata,
, Bukit Besi, Terengganu"
11109.0,Balai Polis Sungai Tong,"1 Jln Sungai Tong-permaisuri,
, Sungai Tong, Terengganu"
11109.0,Balai Polis Batu Rakit,"8741 Jln Batu Rakit-merang,
, Kuala Terengganu, Terengganu"
11109.0,Hawker Stall,"1 Jln Paka,
, paka, Terengganu"
11109.0,Hawker Centre,"354 Jln Kampung Tembila-kampung Raja,
, Kampung Raja, Terengganu"
11109.0,Kg Gong Tanah Merah,"Jln Telaga Nibong,
, Jerteh, Terengganu"
11109.0,Shell Jalan 14 Ajil-Durian Burung,"43 Jalan 14 Ajil-Durian Burung,
, Bukit Payong, Terengganu"
11122.0,Klinik Desa Kampung Jerek,"1 Jln Kampung Jerek,
, Gua Musang, Kelantan"
11122.0,Taman Etnobotani,"Jln Persiaran Jaya,
, Gua Musang, Kelantan"
11122.0,Kampung Telok Gaung,"Lbr Gua Musang,
, Gua Musang, Kelantan"
11122.0,Motorcycle Workshop,"4 Jln Sek Keb Paloh 3,
, Gua Musang, Kelantan"
11122.0,Pak Su Mat Restaurant,"1 Jln Kota Bharu-gua Musang,
, Gua Musang, Kelantan"
11122.0,Limau Kasturi Ktm Station,"1 Jln Limau Kasturi,
, Gua Musang, Kelantan"
11122.0,Shell Jalan Hospital,"Jalan Hospital,
, Kota Bharu, Kelantan"
11122.0,Pos Malaysia Tanah Merah,"JKR 135, Jalan Machang,
, Tanah Merah, Kelantan"
11122.0,Kampung Huku Sat,"Jln Kampung Sat,
, Tanah Merah, Kelantan"
11122.0,Suraini Restaurant,"1 Jln Limbungan,
, Pasir Puteh, Kelantan"
11122.0,Pos Malaysia Ketereh,"JKR 2088, Jalan Kuala Krai,
, Ketereh, Kelantan"
11122.0,Kg Jejawi Mosque,"438 Jln Kampung Bakat,
, Rantau Panjang, Kelantan"
11197.0,Queens Food Market,"Jln Queensbay Mall,
, Batu Maung, Pulau Pinang"
11197.0,Goldheart,"Jln Queensbay Mall,
, Batu Maung, Pulau Pinang"
11197.0,Golf House,"Jln Queensbay Mall,
, Batu Maung, Pulau Pinang"
11197.0,La Kaffa,"Jln Queensbay Mall,
, Batu Maung, Pulau Pinang"
11197.0,Lao Ba Cha,"Jln Queensbay Mall,
, Batu Maung, Pulau Pinang"
11197.0,Kidz World,"Jln Queensbay Mall,
, Batu Maung, Pulau Pinang"
11197.0,London Eye,"Jln Queensbay Mall,
, Batu Maung, Pulau Pinang"
11197.0,Lorenzo Jewellery,"Jln Queensbay Mall,
, Batu Maung, Pulau Pinang"
11197.0,Hong Kong Video,"Jln Queensbay Mall,
, Batu Maung, Pulau Pinang"
11197.0,Modern Mum,"Jln Queensbay Mall,
, Batu Maung, Pulau Pinang"
11197.0,House Of Jue Bao,"Jln Queensbay Mall,
, Batu Maung, Pulau Pinang"
11197.0,Memory Lane,"Jln Queensbay Mall,
, Batu Maung, Pulau Pinang"
11166.0,Aquarius,"Jln Bukit Ria,
, Batu Ferringhi, Pulau Pinang"
11166.0,Laksa Power,"Jln Teluk Bahang,
, Pulau Pinang, Pulau Pinang"
11166.0,Caring Pharmacy,"Jln Queensbay Mall,
, Batu Maung, Pulau Pinang"
11166.0,Delifrance,"Jln Queensbay Mall,
, Batu Maung, Pulau Pinang"
11166.0,Kedai Jeruk Madu Pak Ali,"652-655 Lrg Iks Tasek 4,
, Nibong Tebal, Pulau Pinang"
11166.0,Sjk (t) Palaniandy,"Jln Butterworth-sungai Petani,
, Kepala Batas, Pulau Pinang"
11166.0,Pejabat Pendidikan Daerah Seberang Perai Tengah,"Jln Kampung Bukit Jelutong,
, Permatang Pauh, Pulau Pinang"
11166.0,Klinik 1Malaysia Pujut,"Lot 1190, Tingkat Bawah, Blok 6,, Pujut 2 Commercial Central, Jln Epal 2
, Miri, Sarawak"
11166.0,Klinik 1Malaysia (Taman Sentosa),"No. 16, Jalan Tengku Badlishah 1,, Off Jalan Raja Nong,
, Klang, Selangor"
11166.0,Harvey Norman (Pavilion KL),"Lot.5.24.04, Level 5, Pavilion KL,, 168 Jalan Bukit Bintang,
, Kuala Lumpur, Kuala Lumpur"
11166.0,Nasi Kandar Pokok Ketapang,"1 Lrg Hutton,
, Georgetown, Pulau Pinang"
11166.0,Mtc Foods & Beverages Sdn Bhd,"2 Lkk Teluk Kumbar 1,
, Bayan Lepas, Pulau Pinang"
11192.0,Bread History Bakery Cafe,"Jln Queensbay Mall,
, Batu Maung, Pulau Pinang"
11192.0,Dome Cafe,"Jln Queensbay Mall,
, Batu Maung, Pulau Pinang"
11192.0,Bee Cheng Hiang,"Jln Queensbay Mall,
, Batu Maung, Pulau Pinang"
11192.0,Chatime,"40-LG, Persiaran Bayan Indah,, Queensbay Mall,
, Batu Maung, Pulau Pinang"
11192.0,Come Buy Tea,"Jln Queensbay Mall,
, Batu Maung, Pulau Pinang"
11192.0,Dakasi,"Jln Queensbay Mall,
, Batu Maung, Pulau Pinang"
11192.0,Happy La Tea,"Jln Queensbay Mall,
, Batu Maung, Pulau Pinang"
11192.0,Hot & Roll,"Jln Queensbay Mall,
, Batu Maung, Pulau Pinang"
11192.0,Nelson's,"Jln Queensbay Mall,
, Batu Maung, Pulau Pinang"
11192.0,Home's Harmony,"Jln Queensbay Mall,
, Batu Maung, Pulau Pinang"
11192.0,Valens Led Lightings,"Jln Queensbay Mall,
, Batu Maung, Pulau Pinang"
11192.0,Gadget Zone,"Jln Queensbay Mall,
, Batu Maung, Pulau Pinang"
11170.0,New Looks Fashion,"1 Jln Perai Jaya,
, Perai, Pulau Pinang"
11170.0,Rosen Collection,"1 Jln Perai Jaya,
, Perai, Pulau Pinang"
11170.0,Giordano,"1 Jln Perai Jaya,
, Perai, Pulau Pinang"
11170.0,Rose Beauty,"1 Jln Perai Jaya,
, Perai, Pulau Pinang"
11170.0,Twenty Nine Fashion,"1 Jln Perai Jaya,
, Perai, Pulau Pinang"
11170.0,Coast Beauty,"1 Jln Perai Jaya,
, Perai, Pulau Pinang"
11170.0,H & L,"1 Jln Perai Jaya,
, Perai, Pulau Pinang"
11170.0,Focus Point,"1 Jln Perai Jaya,
, Perai, Pulau Pinang"
11170.0,Takasima,"1 Jln Perai Jaya,
, Perai, Pulau Pinang"
11170.0,De Belle Boutique,"1 Jln Perai Jaya,
, Perai, Pulau Pinang"
11170.0,V Collection,"1 Jln Perai Jaya,
, Perai, Pulau Pinang"
11170.0,Ong Lai Trading,"1 Jln Perai Jaya,
, Perai, Pulau Pinang"
11111.0,Taman Perumahan Setiu 3,"Jln Perumahan Pak Kancil,
, Chalok, Terengganu"
11111.0,Kampung Tok Sadang Mouse,"762 Jln Tok Sadang,
, Kota Bahru, Kelantan"
11111.0,Hawker Centre,"1 Jln Kota Bharu-jertih,
, Jerteh, Terengganu"
11111.0,Kuater Kelamin Polis Kuala Krai,"443 Jln Geale,
, Kuala Krai, Kelantan"
11111.0,Balai Polis Kubang Telaga,"1 Jln Tok Ajam,
, Melor, Kelantan"
11111.0,Balai Polis Chendering,"1 Jln Kuala Terengganu-dungun,
, Kuala Terengganu, Terengganu"
11111.0,Balai Polis Jabi,"3563 Jln Jertih-bandar Permaisuri,
, Jerteh, Terengganu"
11111.0,Pondok Polis Tembila,"3232 Jln Tembila,
, Kampung Raja, Terengganu"
11111.0,Hawker Centre,"1 Jln Serendah,
, Ketereh, Kelantan"
11111.0,Kampung Kerak Hilir,"Jln Patek,
, Ketereh, Kelantan"
11111.0,Kampung Lati,"Jln Gaung Apam,
, Pasir Mas, Kelantan"
11111.0,Syarikat Usaha Motor,"2462 Jln Long Yunus,
, Kota Bharu, Kelantan"
11123.0,Balai Polis Ketereh,"15 Jln Kuala Krai-kota Bharu,
, Ketereh, Kelantan"
11123.0,Sma Ittihadiah,"2511 Jln Serendah,
, Ketereh, Kelantan"
11123.0,Chawangen,"Jln Cegar Malok,
, Jerteh, Terengganu"
11123.0,Tajong Jara,"Jln Kuala Terengganu,
, Dungun, Terengganu"
11123.0,Shell Kampung Lepan Meranti,"1 Jalan Kota Bharu-Gua Musang,
, Kota Bharu, Kelantan"
11123.0,Smu (a) Al-fitrah,"459 Jln Kampung Sat,
, Tanah Merah, Kelantan"
11123.0,Zuraidi Restaurant,"1 Jln Limbungan,
, Pasir Puteh, Kelantan"
11123.0,Arifin Restaurant,"1 Jln Limbungan,
, Pasir Puteh, Kelantan"
11123.0,Umi Zahari Restaurant,"1 Jln Limbungan,
, Pasir Puteh, Kelantan"
11123.0,Kampung Gong Serapat,"Jln Jelor-gunong,
, Pasir Puteh, Kelantan"
11123.0,Klinik Desa Gual Periok,"3122 Jln Kampung,
, Rantau Panjang, Kelantan"
11123.0,Balai Polis Pek,"1 Jln Kuala Krai-kota Bharu,
, Machang, Kelantan"
11179.0,Caltex Along Air Lintas,"Along Air Lintas,,
, Nibong Tebal, Pulau Pinang"
11179.0,Shell Jalan Sungai Bakap,"Jalan Sungai Bakap,
, Nibong Tebal, Pulau Pinang"
11179.0,Caltex Sungai Bakap,"Jln Sungai Bakap,
, Simpang Ampat, Pulau Pinang"
11179.0,Papparich (MERDEKA SQUARE),"No.2 & 4, Jalan 52/18,, Merdeka Square, Seksyen 25,
, Petaling Jaya, Selangor"
11179.0,Mayfair Forez Sdn Bhd,"Jln Dato Keramat,
, Georgetown, Pulau Pinang"
11179.0,Hasani Management & Consultancy Sdn Bhd,"1 Jln Perai Jaya,
, Perai, Pulau Pinang"
11179.0,Haven Delights,"Jln Dato Keramat,
, Georgetown, Pulau Pinang"
11179.0,Hoops Station,"Jln Dato Keramat,
, Georgetown, Pulau Pinang"
11179.0,Konatsu Trading,"Jln Dato Keramat,
, Georgetown, Pulau Pinang"
11179.0,Z Classroom,"Jln Dato Keramat,
, Georgetown, Pulau Pinang"
11179.0,Vs Nail Saloon,"Jln Dato Keramat,
, Georgetown, Pulau Pinang"
11179.0,Yen Bee Shoes Centre,"1 Jln Perai Jaya,
, Perai, Pulau Pinang"
11131.0,Petronas Jalan Kampung Padang Salim,"1 Jalan Kampung Padang Salim,
, Melor, Kelantan"
11131.0,Caltex Jalan Wakaf Delima,"3634 Jln Wakaf Delima,
, Wakaf Bharu, Kelantan"
11131.0,Balai Polis Wakaf Baru,"2461 Jln Kubang Batang,
, Tumpat, Kelantan"
11131.0,Kuater,"2461 Jln Kubang Batang,
, Tumpat, Kelantan"
11131.0,Bok Motor,"1705 Jln Kota Bharu-pangkalan Kubor,
, Tumpat, Kelantan"
11131.0,Balai Polis Chabang Empat,"1 Jln Berangan,
, Tumpat, Kelantan"
11131.0,Idrisi Mosque,"896 Jln Banggol Setol,
, Pasir Mas, Kelantan"
11131.0,Balai Polis Batu Gajah,"1 Lbr Jeli-tanah Merah,
, Tanah Merah, Kelantan"
11131.0,Hawker Centre,"1 Lbr Jeli-tanah Merah,
, Tanah Merah, Kelantan"
11131.0,Hawker Centre,"1491 Jln Ulu Kusial,
, Tanah Merah, Kelantan"
11131.0,Motorcycle Workshop,"1 Jln Batang Merbau,
, Tanah Merah, Kelantan"
11131.0,Hawker Centre,"1 Jln Batang Merbau,
, Tanah Merah, Kelantan"
11149.0,Poliklinik,"1960 Jln Tambun,
, Dungun, Terengganu"
11149.0,Balai Polis Dungun,"Jln Yahya Ahmad,
, Dungun, Terengganu"
11149.0,Taman Sura Indah,"Jln Lapangan Terbang,
, Dungun, Terengganu"
11149.0,Sk Bukit Wan,"1 Jln Lingai-bukit Nenas,
, Kuala Terengganu, Terengganu"
11149.0,Bangkok Restaurant,"58 Psn Guntong,
, Kerteh, Terengganu"
11149.0,Ching Kai Motors,"1591 Jln Bandar Baru,
, Kuala Terengganu, Terengganu"
11149.0,Hock Kee Restaurant,"1 Jln Engku Pengiran Anom 1,
, Kuala Terengganu, Terengganu"
11149.0,Ilp Kuala Terengganu,"Jln Kubur Sharif,
, Kuala Terengganu, Terengganu"
11149.0,Kampung Kayu Kelak,"Jln Pengkalan Berangan-marang,
, Kuala Terengganu, Terengganu"
11149.0,Hawker Stall,"4 Jln Pantai,
, Dungun, Terengganu"
11149.0,Taman Ros,"Jln Bunga Ros,
, Dungun, Terengganu"
11149.0,Sltn Mahmud K Berang Mosque,"127 Jln Kuala Berang,
, Kuala Berang, Terengganu"
11184.0,Petronas Jalan Tok Kangar,"Jalan Tok Kangar,
, Perai, Pulau Pinang"
11184.0,Sisters Galleriya,"36 Lbh China,
, Georgetown, Pulau Pinang"
11184.0,General Produce Agency Sdn Bhd,"1 Lbh Penang,
, Georgetown, Pulau Pinang"
11184.0,Caltex Jalan Dato Keramat,"Jln Dato Keramat,
, Nibong Tebal, Pulau Pinang"
11184.0,Mutiara Fresh Frozen Sdn Bhd,"20 Lbh Chulia,
, Georgetown, Pulau Pinang"
11184.0,Woodworking Machinery Trading (cawangan Pulau Pina,"195 Lbh Chulia,
, Georgetown, Pulau Pinang"
11184.0,Choon Huat Sdn Bhd,"97, Lrg Perusahaan Maju 8,, Kaw Perusahaan Perai 4,
, Perai, Pulau Pinang"
11184.0,Old Town White Coffee,"2 Lbh Gereja,
, Georgetown, Pulau Pinang"
11184.0,Ramanies Stores,"57 Lbh Penang,
, Georgetown, Pulau Pinang"
11184.0,Lovely Miracle Studio,"70, Lebuh Pantai,,
, Georgetown, Pulau Pinang"
11184.0,A. Dennys & Company Sdn Berhad,"69 Lbh Bishop,
, Georgetown, Pulau Pinang"
11184.0,Jafex Travel & Ticket Services,"66 Lbh Chulia,
, Georgetown, Pulau Pinang"
11114.0,Satay Suria Restaurant,"1 Jln Tanah Merah-pasir Mas,
, Tanah Merah, Kelantan"
11114.0,Taman Tanah Merah,"Jln Taman Tanah Merah,
, Tanah Merah, Kelantan"
11114.0,Petronas Jalan Machang-ketereh,"84 Jalan Machang-ketereh,
, Ketereh, Kelantan"
11114.0,Petronas Jalan Long Yunus,"1111 Jalan Long Yunus,
, Kota Bharu, Kelantan"
11114.0,Caltex Jalan Grik-Pasir Puteh,"948 Jalan Grik-Pasir Puteh,
, Tanah Merah, Kelantan"
11114.0,Pilihan Anda Restaurant,"3622 Jln Pengkalan Chepa,
, Kota Bharu, Kelantan"
11114.0,Bendix,"969 Jln Paya Bemban,
, Kota Bharu, Kelantan"
11114.0,Dewan Perniagaan Tong Hwa,"886 Jln D3,
, Pasir Mas, Kelantan"
11114.0,Kedai Makan Mama,"1 Jln Bandar Pasir Mas,
, Pasir Mas, Kelantan"
11114.0,Sk Jambu Lawar,"1 Jln Sek Jambu Lawar,
, Machang, Kelantan"
11114.0,Parkway Gift Shop,"1 Jln Sultan Yahya Petra,
, Kota Bharu, Kelantan"
11114.0,Hawker Centre,"1 Jln Sungai Sam-dabong-jeli,
, Jeli, Kelantan"
11196.0,Lazo Diamond Jewellery,"Jln Queensbay Mall,
, Batu Maung, Pulau Pinang"
11196.0,Cyc Fun World Roller Skate,"Jln Queensbay Mall,
, Batu Maung, Pulau Pinang"
11196.0,Canton-i,"Jln Queensbay Mall,
, Batu Maung, Pulau Pinang"
11196.0,Golden Triangle Restaurant,"Jln Queensbay Mall,
, Batu Maung, Pulau Pinang"
11196.0,Hong Kong Kim Gary Restaurant,"Jln Queensbay Mall,
, Batu Maung, Pulau Pinang"
11196.0,Johnny's Restaurants,"Jln Queensbay Mall,
, Batu Maung, Pulau Pinang"
11196.0,Nippon Yatai Mura (M) Sdn Bhd,"Jln Queensbay Mall,
, Batu Maung, Pulau Pinang"
11196.0,The Little Nyonya Cuisine,"Jln Queensbay Mall,
, Batu Maung, Pulau Pinang"
11196.0,The Manhattan Fish Market (Queensbay Mall),"LG-120, Queensbay Mall, 100,, Persiaran Bayan Indah,
, Batu Maung, Pulau Pinang"
11196.0,Xuan Xin Restaurant,"Jln Queensbay Mall,
, Batu Maung, Pulau Pinang"
11196.0,Rotiboy,"Jln Queensbay Mall,
, Batu Maung, Pulau Pinang"
11196.0,Country's Tid-bits & Candies Cottage,"Jln Queensbay Mall,
, Batu Maung, Pulau Pinang"
11178.0,Mahkamah Majistret ( Sivil ) Georgetown,"Lbh Light,
, Georgetown, Pulau Pinang"
11178.0,Children's World Sdn Bhd,"179B Lbh Carnarvon,
, Georgetown, Pulau Pinang"
11178.0,Daily Fresh Food,"Jln Dato Keramat,
, Georgetown, Pulau Pinang"
11178.0,Htc,"Jln Dato Keramat,
, Georgetown, Pulau Pinang"
11178.0,Hyper Sports,"Jln Dato Keramat,
, Georgetown, Pulau Pinang"
11178.0,Csl,"1 Jln Perai Jaya,
, Perai, Pulau Pinang"
11178.0,Adidas,"1 Jln Perai Jaya,
, Perai, Pulau Pinang"
11178.0,Nike,"1 Jln Perai Jaya,
, Perai, Pulau Pinang"
11178.0,Wattaco,"1 Jln Perai Jaya,
, Perai, Pulau Pinang"
11178.0,Zan Zan Shoe,"1 Jln Perai Jaya,
, Perai, Pulau Pinang"
11178.0,Giamax Shoes,"1 Jln Perai Jaya,
, Perai, Pulau Pinang"
11178.0,Dua Ribu Restaurant,"127 Lbh Mcnair,
, Georgetown, Pulau Pinang"
11194.0,Paddington House Of Pancakes (Ampang Point),"SC02, Level 2, Ampang Point Shopping Centre,, Jalan Memanda 3,
, Ampang, Selangor"
11194.0,Sakae Sushi,"Jln Queensbay Mall,
, Batu Maung, Pulau Pinang"
11194.0,T-bowl Concept Restaurant,"Jln Queensbay Mall,
, Batu Maung, Pulau Pinang"
11194.0,Taiwan Bull,"Jln Queensbay Mall,
, Batu Maung, Pulau Pinang"
11194.0,Tsurukame Shabu-shabu,"Jln Queensbay Mall,
, Batu Maung, Pulau Pinang"
11194.0,Xian Ding Wei Taiwanese Tea Room,"Jln Queensbay Mall,
, Batu Maung, Pulau Pinang"
11194.0,Purple Cane Tea Art Center,"Jln Queensbay Mall,
, Batu Maung, Pulau Pinang"
11194.0,Hokkaido,"Jln Queensbay Mall,
, Batu Maung, Pulau Pinang"
11194.0,Arena Restoran,"Jln Queensbay Mall,
, Batu Maung, Pulau Pinang"
11194.0,88 Diamond Jewellery,"Jln Queensbay Mall,
, Batu Maung, Pulau Pinang"
11194.0,Diamond & Platinum,"Jln Queensbay Mall,
, Batu Maung, Pulau Pinang"
11194.0,World Of Feng Shui,"Jln Queensbay Mall,
, Batu Maung, Pulau Pinang"
11186.0,One Vision,"Jln Queensbay Mall,
, Batu Maung, Pulau Pinang"
11186.0,Opulence,"Jln Queensbay Mall,
, Batu Maung, Pulau Pinang"
11186.0,Paris Miki Yumebisou Malaysia Sdn Bhd,"Jln Queensbay Mall,
, Batu Maung, Pulau Pinang"
11186.0,Pro Eyes Studio,"Jln Queensbay Mall,
, Batu Maung, Pulau Pinang"
11186.0,Blue Cube Aeon Melaka,"Lot S32, AEON Bandaraya Melaka Shopping Centre., No.2, Jalan Legenda, Taman 1, - Legenda,
, Melaka, Melaka"
11186.0,Fresh Point,"Jln Queensbay Mall,
, Batu Maung, Pulau Pinang"
11186.0,M-fone,"Jln Queensbay Mall,
, Batu Maung, Pulau Pinang"
11186.0,Nokia,"Jln Queensbay Mall,
, Batu Maung, Pulau Pinang"
11186.0,P1stop,"Jln Queensbay Mall,
, Batu Maung, Pulau Pinang"
11186.0,Pda Gadzet World,"Jln Queensbay Mall,
, Batu Maung, Pulau Pinang"
11186.0,Yes,"Jln Queensbay Mall,
, Batu Maung, Pulau Pinang"
11186.0,Sweet Florist,"Jln Queensbay Mall,
, Batu Maung, Pulau Pinang"
11158.0,Maruzan Trading,"000 Jln Sultan Zainal Abidin,
, Kuala Terengganu, Terengganu"
11158.0,Jabatan Pengangkutan Jalan Kemaman (JPJ),"Jln Bukit Tangkal,
, Cukai, Terengganu"
11158.0,Kg Surau Hj Daud Mosque,"7168 Jln Surau Haji Daud,
, Kuala Terengganu, Terengganu"
11158.0,Telemong Veterinar Office,"2 Jln Kuala Berang-manir,
, Kuala Terengganu, Terengganu"
11158.0,Telekom Malaysia Berhad (Terengganu),"Bangunan TM, Jalan Sultan Ismail,,
, Kuala Terengganu, Terengganu"
11158.0,Balai Polis Chabang Tiga,"57 Jln Simpang Tok Ku,
, Kuala Terengganu, Terengganu"
11158.0,Kedai Tenaga Tnb,"3031 Jln Tenaga,
, Perai, Pulau Pinang"
11158.0,Kedai Tenaga Tnb,"1 Jln Perda Barat (nw),
, Bukit Mertajam, Pulau Pinang"
11158.0,Coastel Tower,"1 Psn Tanjung Bungah 2,
, Tanjong Bungah, Pulau Pinang"
11158.0,Klinik Desa Relau,"Jln Paya Terubong,
, Batu Maung, Pulau Pinang"
11158.0,Klinik Kesihatan Ibu Dan Anak Bukit Mertajam,"Jln Kulim,
, Bukit Mertajam, Pulau Pinang"
11158.0,Japan Home Centre,"Jln Queensbay Mall,
, Batu Maung, Pulau Pinang"
11174.0,Ecolite,"Jln Dato Keramat,
, Georgetown, Pulau Pinang"
11174.0,Esaver,"Jln Dato Keramat,
, Georgetown, Pulau Pinang"
